timestamp,symbol,spot,gflip,strike,oi_call,oi_put,iv,T
2026-09-09 09:32:02,SPX,7651.98,7700.78,7775.0,2012,925,0.1292,0.006213
2026-09-09 10:02:28,SPX,7651.25,7699.15,7650.0,1323,3219,0.1374,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7655.0,188,1969,0.1351,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7645.0,222,1156,0.1404,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7660.0,207,1866,0.1335,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7640.0,1324,1688,0.1435,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7665.0,276,1645,0.1313,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7635.0,1364,2167,0.1466,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7670.0,891,1415,0.1302,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7630.0,237,5142,0.1511,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7675.0,1180,4660,0.1297,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7625.0,1563,4124,0.1546,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7680.0,1105,2012,0.1309,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7620.0,267,3866,0.1589,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7685.0,1147,1553,0.1331,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7615.0,32,1310,0.1623,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7690.0,1384,1025,0.1345,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7610.0,56,1508,0.1687,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7695.0,2247,4114,0.137,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7605.0,91,1074,0.1714,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7700.0,3035,2998,0.1409,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7600.0,1072,5151,0.177,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7705.0,1268,645,0.1463,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7595.0,32,2707,0.1853,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7710.0,1937,500,0.1519,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7590.0,58,2144,0.1899,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7715.0,1610,320,0.1576,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7585.0,12,1523,0.1954,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7720.0,2750,641,0.1639,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7580.0,21,2646,0.2002,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7725.0,2492,757,0.1698,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7575.0,200,4115,0.2057,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7730.0,5603,426,0.1752,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7570.0,16,1917,0.2128,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7735.0,3224,160,0.1808,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7565.0,13,1446,0.2208,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7740.0,2657,202,0.1867,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7560.0,13,1316,0.229,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7745.0,1890,211,0.1928,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7555.0,2,1616,0.237,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7750.0,4359,1088,0.1993,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7550.0,34,4749,0.2448,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7755.0,2061,260,0.2061,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7545.0,0,1267,0.2525,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7760.0,2676,104,0.2132,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7540.0,4,1737,0.2599,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7765.0,4237,135,0.2206,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7535.0,2,3608,0.2671,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7770.0,2564,111,0.2284,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7530.0,7,1777,0.2742,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7775.0,3298,128,0.2362,0.00068
2026-09-09 10:02:28,SPX,7651.25,7699.15,7650.0,189,941,0.1254,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7655.0,93,244,0.1239,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7645.0,62,221,0.1268,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7660.0,139,652,0.1224,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7640.0,69,314,0.1284,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7665.0,83,551,0.1212,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7635.0,137,297,0.13,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7670.0,177,440,0.12,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7630.0,77,553,0.1315,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7675.0,561,1528,0.119,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7625.0,147,475,0.1333,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7680.0,326,1042,0.1179,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7620.0,36,715,0.1347,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7685.0,400,888,0.1169,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7615.0,17,385,0.1364,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7690.0,287,462,0.1159,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7610.0,104,997,0.1379,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7695.0,201,331,0.1147,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7605.0,62,243,0.1391,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7700.0,1900,2224,0.1137,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7600.0,315,3846,0.1407,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7705.0,345,568,0.1129,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7595.0,34,1432,0.1434,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7710.0,414,905,0.1126,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7590.0,81,1145,0.145,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7715.0,404,703,0.1125,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7585.0,93,261,0.1465,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7720.0,461,395,0.1126,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7580.0,5,369,0.1471,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7725.0,2314,748,0.1128,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7575.0,46,869,0.1486,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7730.0,1357,157,0.113,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7570.0,2,484,0.1515,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7735.0,424,163,0.1134,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7565.0,31,272,0.1528,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7740.0,1160,680,0.1139,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7560.0,37,494,0.1535,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7745.0,335,121,0.1146,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7555.0,22,206,0.1555,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7750.0,3101,698,0.1154,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7550.0,18,833,0.1574,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7755.0,1586,62,0.1165,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7545.0,0,251,0.1593,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7760.0,830,120,0.1179,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7540.0,40,498,0.1614,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7765.0,1444,91,0.1196,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7535.0,3,431,0.1638,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7770.0,737,69,0.1216,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7530.0,5,3174,0.1663,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7775.0,1870,102,0.1238,0.003418
2026-09-09 10:02:28,SPX,7651.25,7699.15,7650.0,650,4938,0.145,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7655.0,88,1009,0.1438,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7645.0,122,2322,0.146,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7660.0,375,1277,0.1429,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7640.0,208,1008,0.1472,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7665.0,186,1007,0.1421,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7635.0,139,1109,0.1487,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7670.0,218,645,0.1411,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7630.0,162,1133,0.1495,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7675.0,933,1318,0.1402,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7625.0,224,1989,0.1506,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7680.0,820,1195,0.1393,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7620.0,222,809,0.152,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7685.0,629,751,0.1382,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7615.0,68,508,0.1537,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7690.0,568,1131,0.137,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7610.0,111,1232,0.1552,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7695.0,377,591,0.1359,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7605.0,60,655,0.1563,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7700.0,2737,4425,0.1349,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7600.0,455,3191,0.1572,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7705.0,488,1084,0.1342,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7595.0,60,588,0.1582,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7710.0,691,1323,0.1336,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7590.0,68,1332,0.1598,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7715.0,725,1874,0.1331,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7585.0,59,485,0.1615,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7720.0,2139,699,0.1327,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7580.0,57,2400,0.1632,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7725.0,1983,2182,0.1322,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7575.0,333,1914,0.1645,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7730.0,1167,958,0.1316,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7570.0,73,1481,0.1656,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7735.0,753,431,0.131,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7565.0,23,1033,0.1666,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7740.0,2203,1506,0.1304,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7560.0,169,1528,0.1678,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7745.0,567,232,0.1298,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7555.0,27,986,0.1691,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7750.0,4523,2389,0.1292,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7550.0,139,4605,0.1701,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7755.0,1268,600,0.1287,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7545.0,32,2575,0.1725,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7760.0,812,216,0.1284,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7540.0,249,1533,0.1731,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7765.0,1872,107,0.1281,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7535.0,36,879,0.1744,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7770.0,815,240,0.128,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7530.0,28,857,0.176,0.006155
2026-09-09 10:02:28,SPX,7651.25,7699.15,7775.0,2012,925,0.128,0.006155
2026-09-09 10:32:51,SPX,7651.54,7698.69,7650.0,1323,3219,0.1352,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7655.0,188,1969,0.1324,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7645.0,222,1156,0.1379,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7660.0,207,1866,0.1304,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7640.0,1324,1688,0.1411,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7665.0,276,1645,0.1288,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7635.0,1364,2167,0.1446,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7670.0,891,1415,0.1291,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7630.0,237,5142,0.1484,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7675.0,1180,4660,0.1297,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7625.0,1563,4124,0.1523,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7680.0,1105,2012,0.1296,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7620.0,267,3866,0.1567,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7685.0,1147,1553,0.1339,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7615.0,32,1310,0.162,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7690.0,1384,1025,0.1369,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7610.0,56,1508,0.1653,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7695.0,2247,4114,0.141,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7605.0,91,1074,0.1718,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7700.0,3035,2998,0.1469,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7600.0,1072,5151,0.1753,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7705.0,1268,645,0.1537,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7595.0,32,2707,0.1849,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7710.0,1937,500,0.1605,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7590.0,58,2144,0.1897,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7715.0,1610,320,0.1678,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7585.0,12,1523,0.1985,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7720.0,2750,641,0.175,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7580.0,21,2646,0.2038,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7725.0,2492,757,0.1813,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7575.0,200,4115,0.2112,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7730.0,5603,426,0.1876,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7570.0,16,1917,0.217,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7735.0,3224,160,0.1941,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7565.0,13,1446,0.2236,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7740.0,2657,202,0.2011,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7560.0,13,1316,0.2306,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7745.0,1890,211,0.2082,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7555.0,2,1616,0.2389,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7750.0,4359,1088,0.2156,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7550.0,34,4749,0.2477,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7755.0,2061,260,0.2231,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7545.0,0,1267,0.2562,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7760.0,2676,104,0.2306,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7540.0,4,1737,0.2644,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7765.0,4237,135,0.2381,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7535.0,2,3608,0.2724,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7770.0,2564,111,0.2457,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7530.0,7,1777,0.2802,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7775.0,3298,128,0.2535,0.000622
2026-09-09 10:32:51,SPX,7651.54,7698.69,7650.0,189,941,0.1259,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7655.0,93,244,0.1243,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7645.0,62,221,0.1277,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7660.0,139,652,0.123,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7640.0,69,314,0.1293,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7665.0,83,551,0.1216,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7635.0,137,297,0.1309,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7670.0,177,440,0.1204,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7630.0,77,553,0.1328,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7675.0,561,1528,0.1193,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7625.0,147,475,0.1345,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7680.0,326,1042,0.1184,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7620.0,36,715,0.136,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7685.0,400,888,0.1175,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7615.0,17,385,0.1386,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7690.0,287,462,0.1165,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7610.0,104,997,0.1405,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7695.0,201,331,0.1152,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7605.0,62,243,0.1412,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7700.0,1900,2224,0.1141,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7600.0,315,3846,0.1432,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7705.0,345,568,0.1134,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7595.0,34,1432,0.1457,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7710.0,414,905,0.1129,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7590.0,81,1145,0.1478,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7715.0,404,703,0.1128,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7585.0,93,261,0.1492,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7720.0,461,395,0.1131,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7580.0,5,369,0.1499,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7725.0,2314,748,0.1136,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7575.0,46,869,0.1515,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7730.0,1357,157,0.1142,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7570.0,2,484,0.1545,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7735.0,424,163,0.1148,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7565.0,31,272,0.1562,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7740.0,1160,680,0.1154,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7560.0,37,494,0.1568,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7745.0,335,121,0.116,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7555.0,22,206,0.1586,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7750.0,3101,698,0.1167,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7550.0,18,833,0.1608,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7755.0,1586,62,0.1175,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7545.0,0,251,0.1631,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7760.0,830,120,0.1186,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7540.0,40,498,0.1655,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7765.0,1444,91,0.1199,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7535.0,3,431,0.1678,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7770.0,737,69,0.1215,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7530.0,5,3174,0.1697,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7775.0,1870,102,0.1234,0.00336
2026-09-09 10:32:51,SPX,7651.54,7698.69,7650.0,650,4938,0.1453,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7655.0,88,1009,0.1442,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7645.0,122,2322,0.1464,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7660.0,375,1277,0.1431,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7640.0,208,1008,0.1477,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7665.0,186,1007,0.1421,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7635.0,139,1109,0.1493,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7670.0,218,645,0.1412,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7630.0,162,1133,0.1499,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7675.0,933,1318,0.1403,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7625.0,224,1989,0.1513,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7680.0,820,1195,0.1395,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7620.0,222,809,0.153,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7685.0,629,751,0.1387,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7615.0,68,508,0.1547,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7690.0,568,1131,0.1376,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7610.0,111,1232,0.156,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7695.0,377,591,0.1365,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7605.0,60,655,0.1569,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7700.0,2737,4425,0.1354,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7600.0,455,3191,0.1579,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7705.0,488,1084,0.1345,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7595.0,60,588,0.1592,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7710.0,691,1323,0.1337,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7590.0,68,1332,0.1609,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7715.0,725,1874,0.1331,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7585.0,59,485,0.1628,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7720.0,2139,699,0.1327,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7580.0,57,2400,0.1642,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7725.0,1983,2182,0.1323,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7575.0,333,1914,0.1653,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7730.0,1167,958,0.132,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7570.0,73,1481,0.1662,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7735.0,753,431,0.1316,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7565.0,23,1033,0.1673,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7740.0,2203,1506,0.1312,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7560.0,169,1528,0.1688,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7745.0,567,232,0.1309,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7555.0,27,986,0.1697,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7750.0,4523,2389,0.1305,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7550.0,139,4605,0.1711,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7755.0,1268,600,0.1301,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7545.0,32,2575,0.173,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7760.0,812,216,0.1298,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7540.0,249,1533,0.175,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7765.0,1872,107,0.1296,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7535.0,36,879,0.1757,0.006098
2026-09-09 10:32:51,SPX,7651.54,7698.69,7770.0,815,240,0.1295,0.006098
