timestamp,symbol,spot,gflip,strike,oi_call,oi_put,iv,T
2026-09-14 10:33:47,SPX,7600.71,7654.75,7415.0,0,320,0.3907,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7790.0,3394,73,0.2987,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7410.0,30,1280,0.398,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7795.0,599,3,0.2988,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7405.0,5,1222,0.4054,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7800.0,4155,299,0.2986,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7400.0,38,5111,0.413,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7805.0,3131,8,0.2982,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7395.0,14,340,0.4208,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7810.0,1254,27,0.2975,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7390.0,4,790,0.4287,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7815.0,483,4,0.2966,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7385.0,0,3318,0.4368,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7820.0,1135,83,0.2955,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7380.0,1,321,0.445,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7825.0,3742,49,0.2942,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7375.0,0,5284,0.4533,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7830.0,452,12,0.2928,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7370.0,3,408,0.4618,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7835.0,413,0,0.2914,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7365.0,10,2565,0.4703,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7840.0,670,13,0.2898,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7360.0,25,1134,0.479,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7845.0,1762,1,0.2881,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7355.0,0,182,0.4877,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7850.0,18075,37,0.2864,0.00062
2026-09-14 10:33:47,SPX,7600.71,7654.75,7600.0,181,1536,0.1296,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7605.0,115,216,0.1277,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7595.0,102,3426,0.1315,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7610.0,68,764,0.1263,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7590.0,41,432,0.1337,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7615.0,123,2373,0.1249,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7585.0,34,188,0.1355,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7620.0,86,3068,0.1232,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7580.0,88,696,0.1383,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7625.0,148,1093,0.1218,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7575.0,53,902,0.1409,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7630.0,159,521,0.1201,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7570.0,50,531,0.1428,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7635.0,88,410,0.1186,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7565.0,31,346,0.1448,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7640.0,190,538,0.1172,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7560.0,38,506,0.1471,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7645.0,108,293,0.1161,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7555.0,25,342,0.15,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7650.0,1180,2458,0.1152,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7550.0,47,2766,0.1527,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7655.0,256,257,0.1146,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7545.0,17,380,0.1547,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7660.0,332,304,0.1142,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7540.0,28,437,0.1563,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7665.0,309,449,0.1139,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7535.0,22,561,0.1584,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7670.0,301,552,0.1137,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7530.0,30,319,0.1618,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7675.0,1667,1631,0.1136,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7525.0,87,1191,0.1644,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7680.0,383,560,0.1138,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7520.0,99,292,0.1661,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7685.0,276,695,0.1141,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7515.0,24,229,0.1686,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7690.0,413,299,0.1146,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7510.0,7,407,0.1719,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7695.0,266,183,0.1154,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7505.0,7,253,0.1746,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7700.0,2732,729,0.1164,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7500.0,50,3136,0.1769,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7705.0,374,438,0.1177,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7495.0,0,1326,0.1795,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7710.0,1141,759,0.1192,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7490.0,7,439,0.1822,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7715.0,505,159,0.121,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7485.0,1,211,0.1845,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7720.0,790,206,0.1231,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7480.0,4,257,0.1868,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7725.0,1258,289,0.1254,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7475.0,8,396,0.1894,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7730.0,552,205,0.1279,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7470.0,0,229,0.1922,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7735.0,1185,48,0.1306,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7465.0,0,172,0.1953,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7740.0,577,90,0.1334,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7460.0,5,563,0.1985,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7745.0,773,75,0.1363,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7455.0,14,91,0.2018,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7750.0,1883,803,0.1391,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7450.0,11,1696,0.2051,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7755.0,322,37,0.142,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7445.0,1,343,0.2084,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7760.0,630,60,0.1448,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7440.0,81,473,0.2116,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7765.0,566,22,0.1477,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7435.0,0,209,0.2148,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7770.0,591,33,0.1506,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7430.0,0,335,0.218,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7775.0,1185,26,0.1536,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7425.0,10,1228,0.2211,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7780.0,898,122,0.1566,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7420.0,2,274,0.2243,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7785.0,427,24,0.1597,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7415.0,0,269,0.2275,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7790.0,422,69,0.163,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7410.0,32,301,0.2307,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7795.0,336,0,0.1664,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7405.0,0,163,0.2339,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7800.0,3029,51,0.17,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7400.0,11,3737,0.2373,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7805.0,420,6,0.1735,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7395.0,0,92,0.2406,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7810.0,711,7,0.177,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7390.0,0,270,0.2441,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7815.0,478,1,0.1803,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7385.0,0,99,0.2476,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7820.0,719,19,0.1833,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7380.0,0,246,0.2512,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7825.0,2219,41,0.186,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7375.0,19,407,0.2549,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7830.0,1772,3,0.1883,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7370.0,1,170,0.2586,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7835.0,638,0,0.1902,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7365.0,0,91,0.2624,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7840.0,486,4,0.1916,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7360.0,15,196,0.2662,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7845.0,439,1,0.1926,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7355.0,0,165,0.27,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7850.0,758,32,0.1931,0.003358
2026-09-14 10:33:47,SPX,7600.71,7654.75,7600.0,299,2447,0.1577,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7605.0,46,171,0.1562,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7595.0,81,353,0.1592,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7610.0,86,444,0.1548,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7590.0,83,381,0.1608,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7615.0,30,136,0.1534,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7585.0,83,325,0.1623,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7620.0,92,165,0.1521,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7580.0,31,654,0.1646,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7625.0,76,3525,0.1509,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7575.0,46,586,0.1657,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7630.0,190,311,0.1496,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7570.0,20,769,0.1672,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7635.0,100,393,0.1482,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7565.0,10,210,0.1688,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7640.0,173,260,0.1468,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7560.0,37,297,0.1704,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7645.0,125,436,0.1453,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7555.0,30,245,0.1722,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7650.0,3942,4297,0.1439,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7550.0,66,971,0.1741,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7655.0,88,769,0.1427,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7545.0,4,234,0.1761,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7660.0,149,214,0.1416,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7540.0,26,558,0.1781,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7665.0,153,256,0.1406,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7535.0,5,247,0.1791,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7670.0,252,521,0.1398,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7530.0,36,367,0.181,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7675.0,3101,555,0.1391,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7525.0,35,2414,0.1828,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7680.0,431,792,0.1383,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7520.0,26,946,0.1845,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7685.0,799,212,0.1375,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7515.0,43,171,0.1862,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7690.0,254,121,0.1367,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7510.0,40,185,0.1878,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7695.0,197,111,0.1359,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7505.0,26,246,0.1894,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7700.0,1164,639,0.1351,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7500.0,43,2563,0.191,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7705.0,125,2044,0.1343,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7495.0,0,148,0.1928,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7710.0,827,106,0.1337,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7490.0,0,302,0.1947,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7715.0,226,1313,0.1331,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7485.0,3,172,0.1966,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7720.0,333,74,0.1326,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7480.0,7,320,0.1986,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7725.0,894,102,0.1323,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7475.0,24,984,0.2006,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7730.0,2632,2029,0.1321,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7470.0,25,842,0.2027,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7735.0,623,10,0.1321,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7465.0,0,409,0.2047,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7740.0,1778,1337,0.1322,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7460.0,25,380,0.2067,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7745.0,497,122,0.1325,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7455.0,0,208,0.2087,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7750.0,1137,298,0.133,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7450.0,3,873,0.2106,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7755.0,2504,30,0.1337,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7445.0,0,160,0.2125,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7760.0,444,61,0.1344,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7440.0,0,250,0.2145,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7765.0,1907,14,0.1353,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7435.0,0,111,0.2164,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7770.0,966,30,0.1363,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7430.0,0,160,0.2183,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7775.0,1163,62,0.1375,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7425.0,6,354,0.2202,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7780.0,887,32,0.1387,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7420.0,1,667,0.2221,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7785.0,339,279,0.1399,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7415.0,0,236,0.224,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7790.0,595,24,0.1413,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7410.0,0,210,0.2259,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7795.0,356,13,0.1427,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7405.0,0,233,0.2279,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7800.0,3052,36,0.1441,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7400.0,31,2257,0.2299,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7805.0,1690,1,0.1457,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7395.0,0,1437,0.232,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7810.0,538,32,0.1472,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7390.0,30,406,0.234,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7815.0,433,4,0.1488,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7385.0,1,191,0.2362,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7820.0,1311,62,0.1505,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7380.0,1,456,0.2383,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7825.0,1157,42,0.1522,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7375.0,0,488,0.2405,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7830.0,439,126,0.1539,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7370.0,24,161,0.2427,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7835.0,380,30,0.1556,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7365.0,0,319,0.2449,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7840.0,487,1,0.1574,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7360.0,2,361,0.2472,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7845.0,248,1,0.1592,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7355.0,0,82,0.2495,0.006096
2026-09-14 10:33:47,SPX,7600.71,7654.75,7850.0,1424,123,0.161,0.006096
2026-09-14 11:04:09,SPX,7597.56,7652.99,7600.0,1069,4496,0.1348,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7595.0,255,978,0.1376,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7605.0,582,3198,0.1326,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7590.0,97,1818,0.1405,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7610.0,276,1598,0.1309,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7585.0,189,1180,0.1439,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7615.0,205,2588,0.13,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7580.0,96,2170,0.1479,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7620.0,146,1404,0.1316,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7575.0,238,3088,0.1525,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7625.0,492,1894,0.1323,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7570.0,61,1484,0.1569,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7630.0,269,1151,0.1354,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7565.0,73,1290,0.1614,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7635.0,261,755,0.1395,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7560.0,66,2432,0.1663,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7640.0,407,890,0.1457,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7555.0,41,2475,0.1718,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7645.0,338,1275,0.1529,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7550.0,61,5411,0.1769,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7650.0,2328,2140,0.1605,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7545.0,27,4407,0.1834,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7655.0,1374,904,0.1679,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7540.0,25,1517,0.1859,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7660.0,1081,1336,0.1752,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7535.0,13,2818,0.1964,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7665.0,1125,984,0.1826,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7530.0,51,3495,0.2002,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7670.0,1245,716,0.1902,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7525.0,64,5429,0.2096,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7675.0,3444,1867,0.198,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7520.0,38,2095,0.214,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7680.0,2948,1779,0.206,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7515.0,30,892,0.2236,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7685.0,796,272,0.214,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7510.0,78,801,0.232,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7690.0,1113,270,0.2219,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7505.0,6,1667,0.2357,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7695.0,1805,157,0.2298,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7500.0,134,9425,0.2407,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7700.0,3735,1374,0.2377,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7495.0,4,488,0.2498,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7705.0,3576,952,0.2458,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7490.0,21,806,0.2604,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7710.0,1629,230,0.2544,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7485.0,4,1294,0.271,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7715.0,3168,78,0.2635,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7480.0,44,954,0.2817,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7720.0,6710,256,0.2729,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7475.0,44,2221,0.2918,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7725.0,3627,371,0.2821,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7470.0,7,2414,0.3011,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7730.0,3683,1017,0.2909,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7465.0,1,1379,0.3095,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7735.0,2667,96,0.2988,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7460.0,6,2276,0.3171,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7740.0,1858,89,0.3059,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7455.0,2,958,0.3241,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7745.0,1727,54,0.3121,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7450.0,22,3029,0.331,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7750.0,3036,396,0.3175,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7445.0,0,297,0.338,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7755.0,1674,33,0.3219,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7440.0,0,6015,0.3453,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7760.0,4448,105,0.3253,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7435.0,0,1279,0.3531,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7765.0,1301,46,0.3278,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7430.0,9,475,0.3612,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7770.0,1587,111,0.3294,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7425.0,34,7642,0.3698,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7775.0,6475,70,0.3301,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7420.0,7,844,0.3787,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7780.0,8118,89,0.3301,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7415.0,0,320,0.3879,0.000562
2026-09-14 11:04:09,SPX,7597.56,7652.99,7785.0,8660,32,0.3294,0.000562
